k,lambda,learn_rate,tolerance,auprc,auroc,sn,sp,prec,acc,f1
25,0.01,0.0001,0.001,0.0500431406,0.501345664,0.0,1.02671337e-05,0.0496817545,0.0496910268,0.094660604
25,0.01,1e-05,0.0001,0.0500441585,0.501320917,0.0,1.02671337e-05,0.0496817545,0.0496910268,0.094660604
25,0.01,1e-05,0.001,0.0500441585,0.501320917,0.0,1.02671337e-05,0.0496817545,0.0496910268,0.094660604
25,0.1,0.1,0.0001,0.42854683,0.51501133,0.79544041,0.2352996,0.05157539,0.26312811,0.09686986
25,0.1,0.1,0.001,0.4289054,0.57933692,0.58166672,0.74395052,0.10615401,0.73588805,0.17954171
25,0.1,0.01,0.0001,0.42988989,0.57893737,0.78760106,0.47550091,0.07278865,0.49100644,0.13326152
25,0.1,0.01,0.001,0.09570981,0.65363779,0.734755,0.73461513,0.1264395,0.73462208,0.21575162
25,0.1,0.001,0.0001,0.09499562,0.6665958,0.60747602,0.84298986,0.16823794,0.83128923,0.26350051
25,0.1,0.001,0.001,0.21450027,0.75043068,0.55423718,0.91910183,0.26371119,0.90097489,0.35737842
25,0.1,0.0001,0.0001,0.38070399,0.769227,0.42839842,0.97397795,0.46255522,0.94687287,0.44482208
25,0.1,0.0001,0.001,0.0499944679,0.50131253,0.0,1.02671337e-05,0.0496817545,0.0496910268,0.094660604
25,0.1,1e-05,0.0001,0.0500396041,0.501326107,0.0,1.02671337e-05,0.0496817545,0.0496910268,0.094660604
25,0.1,1e-05,0.001,0.0500396041,0.501326107,0.0,1.02671337e-05,0.0496817545,0.0496910268,0.094660604
25,0.5,0.1,0.0001,0.42855705,0.5151528,0.79131616,0.4004165,0.06454278,0.41983689,0.11935085
25,0.5,0.1,0.001,0.42927761,0.57950145,0.79129979,0.4010428,0.06460466,0.42043126,0.11945645
25,0.5,0.01,0.0001,0.43175583,0.57911053,0.79128343,0.40181027,0.06468094,0.42115979,0.11958664
25,0.5,0.01,0.001,0.43298815,0.63365111,0.74797879,0.61246276,0.09165383,0.61919537,0.1632979
25,0.5,0.001,0.0001,0.43427123,0.66067715,0.69902786,0.70072075,0.10881955,0.70063665,0.18832244
25,0.5,0.001,0.001,0.04536311,0.5166075,0.88193512,0.2966038,0.06151584,0.32568381,0.11500965
25,0.5,0.0001,0.0001,0.04558545,0.51735556,0.87956204,0.29245759,0.06102284,0.32162569,0.11412766
25,0.5,0.0001,0.001,0.04979887,0.50123869,0.9816209,0.01970947,0.04974534,0.06749846,0.094692
25,0.5,1e-05,0.0001,0.0500176524,0.501307167,0.0,1.02671337e-05,0.0496817545,0.0496910268,0.094660604
25,0.5,1e-05,0.001,0.0500176524,0.501307167,0.0,1.02671337e-05,0.0496817545,0.0496910268,0.094660604
25,1.0,0.1,0.0001,0.03242742,0.50719183,0.99813427,0.01558465,0.05033878,0.06439897,0.09584388
25,1.0,0.1,0.001,0.03437105,0.53525146,0.79602959,0.27618076,0.05436815,0.30200751,0.10178451
25,1.0,0.01,0.0001,0.03405515,0.53960145,0.79555497,0.2855153,0.05500835,0.31085472,0.10290161
25,1.0,0.01,0.001,0.02752331,0.45178749,0.75683284,0.49620715,0.07281763,0.50915536,0.13285299
25,1.0,0.001,0.0001,0.04129684,0.60816071,0.76918922,0.46833274,0.07031568,0.48327967,0.12885229
25,1.0,0.001,0.001,0.04064161,0.49579738,0.90240909,0.32522002,0.06534551,0.3538955,0.1218664
25,1.0,0.0001,0.0001,0.04097039,0.50072007,0.90178718,0.3220817,0.06502076,0.3508822,0.12129584
25,1.0,0.0001,0.001,0.04665929,0.50185807,0.889038,0.15507308,0.05213974,0.19153739,0.09850257
25,1.0,1e-05,0.0001,0.04677287,0.5015821,0.88764689,0.15313601,0.05194951,0.18962744,0.09815452
25,1.0,1e-05,0.001,0.0499931796,0.501306655,0.0,1.02671337e-05,0.0496817545,0.0496910268,0.094660604
25,5.0,0.1,0.0001,0.0280747697,0.499484998,0.0,3.76461569e-05,0.0496830472,0.0497170456,0.0946629505
25,5.0,0.1,0.001,0.0274282143,0.497718545,0.0,0.000206198269,0.0496910069,0.0498772238,0.0946773985
25,5.0,0.01,0.0001,0.0275144589,0.493396112,0.0,0.000327692684,0.0496967459,0.0499926822,0.0946878155
25,5.0,0.01,0.001,0.0268913,0.42901176,0.99960721,0.00998393,0.05013844,0.05914967,0.09548742
25,5.0,0.001,0.0001,0.02683698,0.42252347,0.99981997,0.01154796,0.05022394,0.06064657,0.09564343
25,5.0,0.001,0.001,0.02799654,0.4991554,0.9668587,0.279918,0.06559061,0.31404609,0.12284738
25,5.0,0.0001,0.0001,0.02781786,0.47512132,0.98872377,0.19221529,0.06014032,0.23178684,0.11338393
25,5.0,0.0001,0.001,0.04348554,0.50433061,0.88540473,0.30131642,0.06213349,0.33033467,0.11611834
25,5.0,1e-05,0.0001,0.0440537,0.50747016,0.8862885,0.29776912,0.06189694,0.32700751,0.11571269
25,5.0,1e-05,0.001,0.04979723,0.50122633,0.99178423,0.00904363,0.04972071,0.05786743,0.09469416
25,10.0,0.1,0.0001,0.0248410186,0.499998717,0.0,1.7967484e-05,0.049682118,0.0496983446,0.094661264
25,10.0,0.1,0.001,0.0248410186,0.499998717,0.0,1.7967484e-05,0.049682118,0.0496983446,0.094661264
25,10.0,0.01,0.0001,0.02828107,0.497606374,0.0,0.000200209107,0.049690724,0.0498715322,0.094676885
25,10.0,0.01,0.001,0.02691985,0.47989976,0.99991817,0.00223225,0.04978301,0.05179855,0.09484402
25,10.0,0.001,0.0001,0.02677519,0.47147028,0.99998363,0.00287223,0.04981647,0.05240999,0.09490503
25,10.0,0.001,0.001,0.0263591,0.50696504,0.99705411,0.11069767,0.05536758,0.15473298,0.10490942
25,10.0,0.0001,0.0001,0.02788408,0.53616717,0.99743053,0.10780662,0.05521776,0.15200426,0.10464251
25,10.0,0.0001,0.001,0.040663,0.49307022,0.90208176,0.32658041,0.06544668,0.35517205,0.12203932
25,10.0,1e-05,0.0001,0.04304007,0.50557011,0.90208176,0.32261986,0.06508893,0.35140827,0.12141712
25,10.0,1e-05,0.001,0.04655559,0.50206134,0.8928022,0.1537991,0.05227425,0.19051371,0.0987657
25,15.0,0.1,0.0001,0.0314550067,0.499788734,0.0,1.7967484e-05,0.049682118,0.0496983446,0.094661264
25,15.0,0.1,0.001,0.0287120534,0.498700603,0.0,0.000165985328,0.0496891076,0.0498390087,0.0946739511
25,15.0,0.01,0.0001,0.0267854578,0.498788708,0.0,0.000186519596,0.0496900774,0.0498585228,0.0946757114
25,15.0,0.01,0.001,0.02707657,0.49045428,0.0,0.00102757,0.04972983,0.05065779,0.09474787
25,15.0,0.001,0.0001,0.02669234,0.48339746,0.0,0.00157515,0.04975575,0.05117816,0.09479491
25,15.0,0.001,0.001,0.02618066,0.5145831,0.99685771,0.09631513,0.05452428,0.14105522,0.10339334
25,15.0,0.0001,0.0001,0.02571916,0.49726116,0.99936172,0.05841657,0.05256959,0.10516392,0.09988492
25,15.0,0.0001,0.001,0.03659145,0.48045807,0.90591143,0.34085943,0.06703426,0.36893193,0.12483142
25,15.0,1e-05,0.0001,0.03767886,0.47811443,0.91289974,0.33200574,0.06668125,0.36086529,0.12428436
25,15.0,1e-05,0.001,0.04542999,0.5001126,0.88578115,0.18831549,0.05397177,0.22296647,0.10174414
25,20.0,0.1,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,20.0,0.1,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,20.0,0.01,0.0001,0.0279203864,0.499152017,0.0,0.000169407706,0.0496892693,0.049842261,0.0946742445
25,20.0,0.01,0.001,0.0266870296,0.493965621,0.0,0.000760623489,0.049717207,0.0504041045,0.0947249539
25,20.0,0.001,0.0001,0.02695049,0.48886604,0.0,0.00100105,0.04972858,0.05063258,0.09474559
25,20.0,0.001,0.001,0.025627,0.50550057,0.99954175,0.04574864,0.05191681,0.09313429,0.09870673
25,20.0,0.0001,0.0001,0.02547221,0.4985332,0.99947629,0.05199533,0.05223779,0.09906739,0.09928636
25,20.0,0.0001,0.001,0.03474419,0.48811514,0.92936401,0.32668394,0.06730248,0.35662585,0.12551542
25,20.0,1e-05,0.0001,0.0350766,0.4823671,0.91199961,0.34085258,0.06745372,0.36922789,0.12561653
25,20.0,1e-05,0.001,0.04488357,0.49846519,0.87985663,0.20957616,0.05499335,0.24287654,0.10351663
30,0.01,0.1,0.0001,0.42856019,0.51521705,0.79431115,0.29400622,0.05555098,0.318862,0.10383981
30,0.01,0.1,0.001,0.42883095,0.56666424,0.76668521,0.67111633,0.10863143,0.67586431,0.19029939
30,0.01,0.01,0.0001,0.42915038,0.57304735,0.75251219,0.73299977,0.12841997,0.73396917,0.21939849
30,0.01,0.01,0.001,0.08125394,0.66535276,0.63934077,0.85898947,0.19161251,0.84807705,0.29485578
30,0.01,0.001,0.0001,0.10696738,0.67974854,0.65839089,0.84447004,0.18120437,0.83522539,0.28419242
30,0.01,0.001,0.001,0.04970846,0.50136454,0.98482865,0.01613822,0.04972767,0.06426399,0.09467484
30,0.01,0.0001,0.0001,0.04975345,0.50147985,0.98684167,0.01398811,0.049721,0.06232071,0.09467205
30,0.01,0.0001,0.001,0.04975345,0.50147985,0.98684167,0.01398811,0.049721,0.06232071,0.09467205
30,0.01,1e-05,0.0001,0.04975943,0.50148889,0.98684167,0.01399581,0.04972137,0.06232803,0.09467272
30,0.01,1e-05,0.001,0.04975943,0.50148889,0.98684167,0.01399581,0.04972137,0.06232803,0.09467272
30,0.1,0.1,0.0001,0.42853659,0.51479227,0.79544041,0.2352996,0.05157539,0.26312811,0.09686986
30,0.1,0.1,0.001,0.4296082,0.57913711,0.7863736,0.48548912,0.07399006,0.50043744,0.13525405
30,0.1,0.01,0.0001,0.43176164,0.57929346,0.2107296,0.93067118,0.13711584,0.89490357,0.16613336
30,0.1,0.01,0.001,0.08202191,0.63936927,0.39923407,0.88770921,0.15673651,0.86344115,0.22510024
30,0.1,0.001,0.0001,0.09504018,0.66741565,0.55122582,0.85851804,0.16921554,0.84325137,0.2589412
30,0.1,0.001,0.001,0.20015159,0.64833781,0.40736801,0.94854284,0.29272165,0.92165658,0.34065761
30,0.1,0.0001,0.0001,0.21707623,0.57444009,0.25778207,0.97751327,0.37472938,0.94175611,0.30544432
30,0.1,0.0001,0.001,0.04971735,0.50151492,0.98703807,0.01386149,0.04972434,0.06221013,0.094679
30,0.1,1e-05,0.0001,0.04975368,0.50147705,0.98687441,0.01398212,0.04972228,0.06231665,0.09467452
30,0.1,1e-05,0.001,0.04975368,0.50147705,0.98687441,0.01398212,0.04972228,0.06231665,0.09467452
30,0.5,0.1,0.0001,0.42852437,0.51455716,0.79129979,0.40104023,0.0646044,0.42042882,0.11945601
30,0.5,0.1,0.001,0.4317429,0.57889239,0.79128343,0.40176749,0.06467661,0.42111913,0.11957925
30,0.5,0.01,0.0001,0.43174592,0.57894711,0.79126706,0.40234929,0.06473424,0.42167122,0.11967756
30,0.5,0.01,0.001,0.43383742,0.64952474,0.68140159,0.68579405,0.10182893,0.68557583,0.17718001
30,0.5,0.001,0.0001,0.43426294,0.66058894,0.69812772,0.70323021,0.10951311,0.70297671,0.18932708
30,0.5,0.001,0.001,0.04775106,0.53759917,0.88553566,0.30599566,0.06253489,0.33478795,0.11682015
30,0.5,0.0001,0.0001,0.04365826,0.50522624,0.89074007,0.29689556,0.06211603,0.32639851,0.11613345
30,0.5,0.0001,0.001,0.04954331,0.50151225,0.93872541,0.06567201,0.04990343,0.10904641,0.09476886
30,0.5,1e-05,0.0001,0.04974422,0.50152255,0.98693987,0.01393164,0.049723,0.06227193,0.09467612
30,0.5,1e-05,0.001,0.04974422,0.50152255,0.98693987,0.01393164,0.049723,0.06227193,0.09467612
30,1.0,0.1,0.0001,0.02810578,0.50216098,0.99818337,0.01490788,0.05030829,0.06375825,0.09578883
30,1.0,0.1,0.001,0.02810244,0.50319158,0.79606232,0.2678584,0.05378547,0.29410024,0.10076296
30,1.0,0.01,0.0001,0.02774091,0.50368725,0.79598049,0.27213808,0.05407936,0.29816324,0.10127784
30,1.0,0.01,0.001,0.02829201,0.42093661,0.75755294,0.4950906,0.07273242,0.50813006,0.13272221
30,1.0,0.001,0.0001,0.03344402,0.59745064,0.9704265,0.26588967,0.0646403,0.30089196,0.12120698
30,1.0,0.001,0.001,0.04006177,0.50865421,0.91656574,0.31978699,0.06580793,0.34943572,0.12279909
30,1.0,0.0001,0.0001,0.04021265,0.50656284,0.90918464,0.32373299,0.06566867,0.35281897,0.12249011
30,1.0,0.0001,0.001,0.04671367,0.50261178,0.85964453,0.18805111,0.0524466,0.22141672,0.09886168
30,1.0,1e-05,0.0001,0.04670174,0.50079487,0.86830218,0.17575536,0.05219822,0.21016197,0.0984765
30,1.0,1e-05,0.001,0.0497234,0.50156308,0.98674348,0.01423367,0.04972807,0.06254919,0.09468441
30,5.0,0.1,0.0001,0.024840958,0.5,0.0,3.67905625e-05,0.0496830068,0.0497162325,0.0946628772
30,5.0,0.1,0.001,0.024840958,0.5,0.0,0.000221598969,0.0496917343,0.0498918594,0.0946787188
30,5.0,0.01,0.0001,0.0248414832,0.5,0.0,0.000298602472,0.0496953716,0.0499650372,0.0946853211
30,5.0,0.01,0.001,0.02510855,0.50540861,0.99960721,0.01121085,0.05019753,0.06031564,0.09559457
30,5.0,0.001,0.0001,0.02534814,0.49509511,0.99700501,0.04733063,0.05187342,0.09451166,0.09861592
30,5.0,0.001,0.001,0.02975535,0.52641647,0.98155543,0.24210842,0.06341313,0.27884509,0.11912991
30,5.0,0.0001,0.0001,0.0301479,0.52746437,0.97834768,0.25451711,0.06420373,0.29047793,0.12049971
30,5.0,0.0001,0.001,0.04220141,0.49926868,0.88278616,0.31050978,0.06273545,0.3389412,0.11714589
30,5.0,1e-05,0.0001,0.04229719,0.49866886,0.87632156,0.3132434,0.06253715,0.34121784,0.11674314
30,5.0,1e-05,0.001,0.04954358,0.50153057,0.94136035,0.06299657,0.04990075,0.10663479,0.09477743
30,10.0,0.1,0.0001,0.024840958,0.5,0.0,1.45451061e-05,0.0496819564,0.0496950922,0.0946609707
30,10.0,0.1,0.001,0.024840958,0.5,0.0,1.45451061e-05,0.0496819564,0.0496950922,0.0946609707
30,10.0,0.01,0.0001,0.0248409984,0.5,0.0,0.000207053863,0.0496910473,0.0498780369,0.0946774718
30,10.0,0.01,0.001,0.02484623,0.5,0.0,0.00225706,0.04978806,0.05182619,0.09485355
30,10.0,0.001,0.0001,0.02484823,0.5,0.0,0.00266689,0.0498075,0.05221566,0.09488883
30,10.0,0.001,0.001,0.02665557,0.5112556,0.99792151,0.09927548,0.05474885,0.14392136,0.10380278
30,10.0,0.0001,0.0001,0.02662159,0.50367374,0.99520474,0.14516016,0.05737093,0.18739145,0.10848783
30,10.0,0.0001,0.001,0.0390844,0.51286684,0.89594449,0.33899081,0.06617052,0.36666098,0.12323915
30,10.0,1e-05,0.0001,0.03936135,0.51207556,0.90474944,0.33025348,0.0659637,0.35879517,0.12296242
30,10.0,1e-05,0.001,0.04660877,0.50079704,0.85923538,0.18675488,0.05234376,0.22016457,0.09867626
30,15.0,0.1,0.0001,0.024840958,0.5,0.0,1.45451061e-05,0.0496819564,0.0496950922,0.0946609707
30,15.0,0.1,0.001,0.024840958,0.5,0.0,0.000151440222,0.0496884207,0.0498251862,0.0946727042
30,15.0,0.01,0.0001,0.024840958,0.5,0.0,0.000194219946,0.0496904411,0.0498658406,0.0946763716
30,15.0,0.01,0.001,0.02484354,0.5,0.0,0.00107292,0.04973198,0.05070088,0.09475176
30,15.0,0.001,0.0001,0.02484415,0.5,0.0,0.00150756,0.04975255,0.05111393,0.0947891
30,15.0,0.001,0.001,0.02574383,0.50084616,0.99914896,0.0639497,0.05285325,0.11041158,0.10039575
30,15.0,0.0001,0.0001,0.02611687,0.5090578,0.99882164,0.07702061,0.05354505,0.12281686,0.10164128
30,15.0,0.0001,0.001,0.03667922,0.51984549,0.90468397,0.34576541,0.0674177,0.37353319,0.12548423
30,15.0,1e-05,0.0001,0.03773098,0.52571792,0.89584629,0.34955911,0.06716657,0.37669935,0.1249639
30,15.0,1e-05,0.001,0.04508203,0.50075712,0.88785964,0.204689,0.05514377,0.23862979,0.10383828
30,20.0,0.1,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,20.0,0.1,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,20.0,0.01,0.0001,0.024840958,0.5,0.0,0.000175396867,0.0496895521,0.0498479526,0.0946747579
30,20.0,0.01,0.001,0.0248426952,0.5,0.0,0.00075121195,0.0497167621,0.0503951605,0.0947241463
30,20.0,0.001,0.0001,0.0248433012,0.5,0.0,0.000956554624,0.0497264727,0.0505903015,0.0947417712
30,20.0,0.001,0.001,0.02538353,0.49801918,0.99955812,0.04086918,0.05166714,0.08849806,0.09825545
30,20.0,0.0001,0.0001,0.02547958,0.49787942,0.99949265,0.04532854,0.05189273,0.09273262,0.09866297
30,20.0,0.0001,0.001,0.03499394,0.52209878,0.93916729,0.3201703,0.06735684,0.35092285,0.12569861
30,20.0,1e-05,0.0001,0.0356863,0.52290952,0.92309581,0.33466835,0.06762723,0.36390217,0.12602192
30,20.0,1e-05,0.001,0.04446499,0.49984565,0.87093712,0.24678425,0.05700342,0.27779296,0.1070034
35,0.01,0.1,0.0001,0.42852585,0.51461274,0.79516219,0.25952662,0.05315551,0.28613767,0.09964959
35,0.01,0.1,0.001,0.42877348,0.5619511,0.77350987,0.63877058,0.10067524,0.6454646,0.17816202
35,0.01,0.01,0.0001,0.42922099,0.58982235,0.76817453,0.67322537,0.10944495,0.67794256,0.19159289
35,0.01,0.01,0.001,0.10007225,0.65314782,0.66492095,0.84898501,0.18711285,0.83984047,0.292043
35,0.01,0.001,0.0001,0.11213021,0.68908346,0.60204249,0.86617818,0.19040964,0.85305558,0.28931639
35,0.01,0.001,0.001,0.0494679448,0.499065065,0.999361723,0.000759767894,0.04968701,0.050371581,0.0946672816
35,0.01,0.0001,0.0001,0.0495336369,0.499196282,0.999787241,0.000302880444,0.0496855259,0.0499585325,0.0946664962
35,0.01,0.0001,0.001,0.0495336369,0.499196282,0.999787241,0.000302880444,0.0496855259,0.0499585325,0.0946664962
35,0.01,1e-05,0.0001,0.0495425167,0.499210221,0.999787241,0.000302880444,0.0496855259,0.0499585325,0.0946664962
35,0.01,1e-05,0.001,0.0495425167,0.499210221,0.999787241,0.000302880444,0.0496855259,0.0499585325,0.0946664962
35,0.1,0.1,0.0001,0.42852055,0.51448246,0.79544041,0.2352996,0.05157539,0.26312811,0.09686986
35,0.1,0.1,0.001,0.43070003,0.5788295,0.79059605,0.41995657,0.06651575,0.43837041,0.12270766
35,0.1,0.01,0.0001,0.4317355,0.57880863,0.28540801,0.90074676,0.13068403,0.87017595,0.17927894
35,0.1,0.01,0.001,0.08496076,0.63751143,0.3309057,0.90655882,0.15621451,0.87795964,0.2122362
35,0.1,0.001,0.0001,0.09529686,0.66683354,0.59777094,0.8465132,0.16916222,0.83415536,0.26370032
35,0.1,0.001,0.001,0.23607244,0.75423221,0.54495761,0.92745586,0.28198093,0.90845286,0.37165435
35,0.1,0.0001,0.0001,0.38387533,0.77004472,0.44001833,0.97208281,0.45175166,0.94564917,0.4458078
35,0.1,0.0001,0.001,0.0494966242,0.499188104,0.999574482,0.000534746547,0.0496864295,0.0501683091,0.0946671823
35,0.1,1e-05,0.0001,0.0495377004,0.499201776,0.999787241,0.000302880444,0.0496855259,0.0499585325,0.0946664962
35,0.1,1e-05,0.001,0.0495377004,0.499201776,0.999787241,0.000302880444,0.0496855259,0.0499585325,0.0946664962
35,0.5,0.1,0.0001,0.42860671,0.51604749,0.79129979,0.40104023,0.0646044,0.42042882,0.11945601
35,0.5,0.1,0.001,0.43182526,0.58038298,0.79128343,0.40187358,0.06468734,0.42121996,0.11959759
35,0.5,0.01,0.0001,0.43174701,0.57893551,0.79126706,0.40235956,0.06473528,0.42168098,0.11967934
35,0.5,0.01,0.001,0.4338283,0.64527834,0.69002651,0.67685566,0.10042254,0.67751,0.17532873
35,0.5,0.001,0.0001,0.43426451,0.66058027,0.69835685,0.70284006,0.10941703,0.70261733,0.18919189
35,0.5,0.001,0.001,0.04448712,0.51047219,0.88244247,0.30185459,0.06198327,0.33069893,0.11583054
35,0.5,0.0001,0.0001,0.04459389,0.51047593,0.88414455,0.29651054,0.06165278,0.32570495,0.11526776
35,0.5,0.0001,0.001,0.0493214342,0.499158787,0.999410821,0.0007589123,0.0496892894,0.0503732071,0.094671639
35,0.5,1e-05,0.0001,0.0495170673,0.49919086,0.999787241,0.000302880444,0.0496855259,0.0499585325,0.0946664962
35,0.5,1e-05,0.001,0.0495170673,0.49919086,0.999787241,0.000302880444,0.0496855259,0.0499585325,0.0946664962
35,1.0,0.1,0.0001,0.02760058,0.50720489,0.998167,0.01640602,0.05038027,0.06518116,0.09591923
35,1.0,0.1,0.001,0.02646373,0.51630197,0.99767602,0.03547466,0.05130121,0.08327804,0.09758456
35,1.0,0.01,0.0001,0.02653965,0.52052296,0.99733233,0.04440108,0.05173872,0.09174391,0.09837407
35,1.0,0.01,0.001,0.02858961,0.53149505,0.65902916,0.5525104,0.07148792,0.55780239,0.12898431
35,1.0,0.001,0.0001,0.02932255,0.54237526,0.96622042,0.27010005,0.06472549,0.3046842,0.12132371
35,1.0,0.001,0.001,0.04025474,0.50276964,0.90555137,0.32238115,0.06530142,0.35135379,0.12181824
35,1.0,0.0001,0.0001,0.04072098,0.50114703,0.90299827,0.32092493,0.06499871,0.34984307,0.1212684
35,1.0,0.0001,0.001,0.04675365,0.49868343,0.88036398,0.15467694,0.05163436,0.19072999,0.09754744
35,1.0,1e-05,0.0001,0.04687729,0.49869472,0.8863867,0.14623821,0.05148201,0.18300972,0.09731206
35,1.0,1e-05,0.001,0.0494967661,0.499197559,0.999787241,0.00030202485,0.0496854855,0.0499577195,0.0946664229
35,5.0,0.1,0.0001,0.0248406753,0.500000856,0.0,5.2191263e-05,0.0496837339,0.0497308681,0.0946641971
35,5.0,0.1,0.001,0.0248406753,0.500000856,0.0,0.000231010508,0.0496921788,0.0499008033,0.0946795257
35,5.0,0.01,0.0001,0.0248406753,0.500000856,0.0,0.000402984998,0.0497003032,0.0500642339,0.0946942723
35,5.0,0.01,0.001,0.02509341,0.50521302,0.99983634,0.01059312,0.05017869,0.05973997,0.09556144
35,5.0,0.001,0.0001,0.0252939,0.50476453,0.99988544,0.01230602,0.05026368,0.06137021,0.09571578
35,5.0,0.001,0.001,0.02973303,0.52034954,0.98751268,0.20808571,0.06120126,0.24680863,0.11525931
35,5.0,0.0001,0.0001,0.03089828,0.53606724,0.98332297,0.22992305,0.06257785,0.26735291,0.11766745
35,5.0,0.0001,0.001,0.04238681,0.49743573,0.89051095,0.30131471,0.06246929,0.33058672,0.11674867
35,5.0,1e-05,0.0001,0.04264707,0.49802734,0.89142745,0.29676294,0.06214999,0.32630663,0.11619865
35,5.0,1e-05,0.001,0.0493235566,0.499174127,0.999230794,0.000944576301,0.0496895573,0.0505407032,0.0946713174
35,10.0,0.1,0.0001,0.0248406753,0.500000856,0.0,1.7967484e-05,0.049682118,0.0496983446,0.094661264
35,10.0,0.1,0.001,0.0248406753,0.500000856,0.0,1.7967484e-05,0.049682118,0.0496983446,0.094661264
35,10.0,0.01,0.0001,0.0248406753,0.500000856,0.0,0.000213043024,0.0496913302,0.0498837285,0.0946779853
35,10.0,0.01,0.001,0.02484068,0.50000086,0.0,0.00241449,0.04979553,0.0519758,0.0948671
35,10.0,0.001,0.0001,0.02484068,0.50000086,0.0,0.00305533,0.04982594,0.05258481,0.09492229
35,10.0,0.001,0.001,0.02647708,0.50341089,0.9953684,0.13538927,0.05676819,0.17811412,0.10741051
35,10.0,0.0001,0.0001,0.0267831,0.50644642,0.99741416,0.11195368,0.05546046,0.15594448,0.10507813
35,10.0,0.0001,0.001,0.0396436,0.49966698,0.9000851,0.32866207,0.06550053,0.35705109,0.12211461
35,10.0,1e-05,0.0001,0.04011489,0.49780382,0.8983994,0.32678832,0.06521576,0.35518668,0.12160415
35,10.0,1e-05,0.001,0.04675417,0.49870247,0.88034762,0.1549396,0.05164867,0.19097879,0.09757288
35,15.0,0.1,0.0001,0.0248406753,0.500000856,0.0,1.7967484e-05,0.049682118,0.0496983446,0.094661264
35,15.0,0.1,0.001,0.0248406753,0.500000856,0.0,0.000164274139,0.0496890268,0.0498373825,0.0946738044
35,15.0,0.01,0.0001,0.0248406753,0.500000856,0.0,0.00019507554,0.0496904815,0.0498666537,0.0946764449
35,15.0,0.01,0.001,0.02484068,0.50000086,0.0,0.00147761,0.04975113,0.05108547,0.09478652
35,15.0,0.001,0.0001,0.02484068,0.50000086,0.0,0.00174969,0.04976402,0.05134403,0.09480991
35,15.0,0.001,0.001,0.02667455,0.52322818,0.9991326,0.06785976,0.05306237,0.11412658,0.10077285
35,15.0,0.0001,0.0001,0.02570656,0.48710245,0.99797061,0.0923965,0.05435898,0.13738657,0.10310204
35,15.0,0.0001,0.001,0.03587914,0.51842487,0.92206474,0.333438,0.0674405,0.36268173,0.12568809
35,15.0,1e-05,0.0001,0.03652902,0.52141202,0.89383326,0.35357271,0.06741386,0.38041354,0.12537202
35,15.0,1e-05,0.001,0.04561543,0.4996052,0.8918857,0.17389359,0.05342583,0.20956435,0.10081276
35,20.0,0.1,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,20.0,0.1,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,20.0,0.01,0.0001,0.0248406753,0.500000856,0.0,0.000183952812,0.0496899562,0.0498560835,0.0946754914
35,20.0,0.01,0.001,0.0248406753,0.500000856,0.0,0.000837626992,0.0497208481,0.0504772823,0.0947315626
35,20.0,0.001,0.0001,0.02484068,0.50000086,0.0,0.00117473,0.04973679,0.05079764,0.0947605
35,20.0,0.001,0.001,0.02610808,0.51649943,0.99960721,0.04590521,0.05192811,0.09328634,0.09872748
35,20.0,0.0001,0.0001,0.02623721,0.51785956,0.99950902,0.05035088,0.05215367,0.09750626,0.09913457
35,20.0,0.0001,0.001,0.03328925,0.51116582,0.95379857,0.3014593,0.06662604,0.33386834,0.12455173
35,20.0,1e-05,0.0001,0.03337702,0.5037277,0.93931459,0.32211763,0.06754715,0.35278076,0.12603125
35,20.0,1e-05,0.001,0.04515557,0.49998086,0.8862885,0.1979144,0.05461198,0.2321137,0.10288435
40,0.01,0.1,0.0001,0.42857614,0.51556171,0.79498216,0.26605737,0.05359166,0.29233502,0.10041416
40,0.01,0.1,0.001,0.42897601,0.56701423,0.76884554,0.65716843,0.10493844,0.66271669,0.18467139
40,0.01,0.01,0.0001,0.42930055,0.57388248,0.77103859,0.64905739,0.10302524,0.65511757,0.18176347
40,0.01,0.01,0.001,0.08942762,0.7099468,0.6810088,0.83973774,0.18176934,0.83185189,0.28694867
40,0.01,0.001,0.0001,0.10225841,0.68746991,0.60464469,0.86616791,0.19106353,0.85317511,0.29037164
40,0.01,0.001,0.001,0.0492300383,0.497396635,0.999967268,5.98916133e-05,0.0496825521,0.0497365597,0.0946619052
40,0.01,0.0001,0.0001,0.0492864204,0.497439754,0.999983634,4.27797238e-05,0.0496825168,0.049721111,0.0946619145
40,0.01,0.0001,0.001,0.0492864204,0.497439754,0.999983634,4.27797238e-05,0.0496825168,0.049721111,0.0946619145
40,0.01,1e-05,0.0001,0.0492956108,0.497443036,0.999983634,4.27797238e-05,0.0496825168,0.049721111,0.0946619145
40,0.01,1e-05,0.001,0.0492956108,0.497443036,0.999983634,4.27797238e-05,0.0496825168,0.049721111,0.0946619145
40,0.1,0.1,0.0001,0.42858044,0.515688,0.79544041,0.2352996,0.05157539,0.26312811,0.09686986
