k,lambda,learn_rate,tolerance,auprc,auroc,sn,sp,prec,acc,f1
10,0.1,0.001,0.0001,0.11990281138156,0.7065462654668899,0.5541375303255796,0.8543120223170126,0.183166548738165,0.8376005320851427,0.2753259118948978
10,0.1,0.0001,0.0001,0.0547048981058935,0.5012093129031794,0.9149660557379056,0.0956201300223194,0.0562875783548676,0.1412352365667796,0.1060510287871358
10,0.1,1e-05,0.0001,0.0563096803562214,0.5012461085231453,0.99912336139936,0.00118988811446,0.0556890738827925,0.0567474252663263,0.10549791191286
10,0.5,0.1,0.0001,0.4309189826810206,0.515855632450034,0.7867525636582333,0.4070018305046448,0.0725432917521974,0.4281435358692124,0.1328381148422695
10,0.5,0.01,0.0001,0.4309131950071804,0.5802036399968469,0.7867525636582333,0.4073347587952563,0.0725810850205475,0.4284579291809203,0.1329014749993973
10,0.5,0.001,0.0001,0.4377880830373354,0.6624494868393558,0.6657968237140935,0.7175530131212208,0.1220143691366188,0.7146716122134424,0.2062341336499235
10,0.5,0.0001,0.0001,0.0503331982309323,0.5074495298046403,0.8892988929889298,0.2449438769439346,0.0649280479164558,0.2808167870138537,0.1210203540915566
10,0.5,1e-05,0.0001,0.0562921456857086,0.5012419570537358,0.9989194919573504,0.0014182504798614,0.0556903671054261,0.0569517241692412,0.1054990956851261
10,1.0,0.1,0.0001,0.0433341448321261,0.5169065677833399,0.7937452855191536,0.2679724186338882,0.0600843532837748,0.2972435538021161,0.1117123837943303
10,1.0,0.01,0.0001,0.0301175171369452,0.4808663681203264,0.7912784652708406,0.3261964084609458,0.0647503857863786,0.3520887292835237,0.1197052782215533
10,1.0,0.001,0.0001,0.0315404221377786,0.4547332081952833,0.966789667896679,0.2554221037943008,0.0711060863463179,0.2950257757115844,0.1324692375378856
10,1.0,0.0001,0.0001,0.0482202387475989,0.5068427990762876,0.8937024729363315,0.3109718501317891,0.0710352672755203,0.3434139708669764,0.1316096414262489
10,1.0,1e-05,0.0001,0.0556781463175649,0.5011323657152083,0.9979205316915049,0.0029218363699518,0.0557169996664879,0.0583159868431506,0.1055413010198581
10,5.0,0.1,0.0001,0.0377216758934424,0.4999963960794272,0.9995718741717804,0.0012247434228633,0.0557145162280033,0.0568053099554855,0.1055460658096834
10,5.0,0.01,0.0001,0.0278364509901175,0.5000006009535931,0.9990214266783553,0.0035612509930758,0.055808831149899,0.0589810932715291,0.1057122085811485
10,5.0,0.001,0.0001,0.0278365457735848,0.5,0.9974312450306824,0.0301834951701359,0.0571671946185134,0.0840326787445151,0.1081366024440971
10,5.0,0.0001,0.0001,0.0335057399972079,0.5244682554544785,0.9812440113351408,0.2284549122547658,0.0697485019527146,0.2703646281419469,0.1302393670276384
10,5.0,1e-05,0.0001,0.0500220420086095,0.5053753606226232,0.8702778740494588,0.2636046879187895,0.0651350291511603,0.297379753070726,0.1211990437631667
10,10.0,0.1,0.0001,0.0278364509901175,0.5,0.0,9.615257490586062e-06,0.0556730915471696,0.0556816659894536,0.105474113137764
10,10.0,0.01,0.0001,0.0345926402467012,0.4999693285297527,0.9991845222319626,0.0018737733034779,0.0557283251256732,0.0573966417800336,0.1055686828631555
10,10.0,0.001,0.0001,0.0278364509901175,0.5000006009535931,0.9990010397341542,0.0070708199771397,0.0559939666106749,0.0622941404804656,0.106044162344822
10,10.0,0.0001,0.0001,0.0298580462318246,0.4930301048561208,0.9894395629039164,0.1842223239836973,0.0667332170077371,0.2290508499969355,0.1250334913437757
10,10.0,1e-05,0.0001,0.0485244540612397,0.5075244594224132,0.8890950235469206,0.3184573280882103,0.071415938768091,0.350226204285283,0.1322120376588001
10,15.0,0.1,0.0001,0.0400361745105161,0.5000473688551401,0.9998776783347944,0.0005937421500436,0.0556973841705638,0.0562264630638933,0.1055170269778929
10,15.0,0.01,0.0001,0.0278364509901175,0.5,0.9995922611159812,0.0014134428511161,0.0557255309331193,0.0569846389924886,0.1055659439971493
10,15.0,0.001,0.0001,0.0278364509901175,0.5000006009535931,0.9993068438971684,0.0039061983555505,0.0558421377614841,0.059322726436959,0.1057735569344507
10,15.0,0.0001,0.0001,0.0289884498096193,0.4955689513730467,0.995718741717804,0.1217099293158383,0.0626497585904349,0.1703682601224431,0.1178824554480298
10,15.0,1e-05,0.0001,0.041114514476711,0.4981648936760043,0.903671688650588,0.3281567190818391,0.0734717150638066,0.3601971257414347,0.1358947081203878
10,20.0,0.1,0.0001,,,0.0,0.0,0.0,0.0,0.0
10,20.0,0.01,0.0001,0.0278364509901175,0.5000006009535931,0.999714582781187,0.0010444573449149,0.0557125312010397,0.0566430058270587,0.1055432992908106
10,20.0,0.001,0.0001,0.0278364509901175,0.5000006009535931,0.9994087786181728,0.0027908284866426,0.0557885357074168,0.0582751270625676,0.1056779648228748
