k,lambda,learn_rate,tolerance,auprc,auroc,sn,sp,prec,acc,f1
1,5.0,0.01,1e-05,0.025689523204532,0.5000009148168307,0.0,7.044089597160409e-05,0.0513823906936297,0.0514457789502915,0.097742536204608
1,5.0,0.01,0.0001,0.025689523204532,0.5000009148168307,0.0,0.0002753598660708,0.0513923815492626,0.0516401693973896,0.0977606124053024
1,5.0,0.01,0.001,0.0258130809151801,0.5024968143972273,0.9996621906933536,0.0120298413250206,0.0519554053460913,0.0627733615662316,0.0987770735716878
1,5.0,0.001,1e-05,0.025689523204532,0.5000009148168307,0.0,0.0002991451036716,0.0513935414538109,0.0516627325742849,0.0977627109688094
1,5.0,0.001,0.0001,0.0258484888865003,0.5032154030873534,0.9997466430200151,0.0143141389515284,0.0520737108259476,0.0649446334351569,0.0989912724116391
1,5.0,0.001,0.001,0.031231805717987,0.5452813200066581,0.9762520057427582,0.2421666521820668,0.0652213162295559,0.279883192168842,0.1222737816571345
1,5.0,0.0001,1e-05,0.0258941561958073,0.5041304654994607,0.9997297525546828,0.0180429323538694,0.0522602798387046,0.0684809775062482,0.0993282351026107
1,5.0,0.0001,0.0001,0.0311650297222117,0.540708730462951,0.9828055062916984,0.2146151136888616,0.0634742113858032,0.2540839350180505,0.1192468962238243
1,5.0,0.0001,0.001,0.0453735310936525,0.5038847459227571,0.8634405877881935,0.2511583868120006,0.0587795651324035,0.282616807831158,0.1100662615257914
1,5.0,1e-05,1e-05,0.0305127365759003,0.526225734758313,0.9818089688370916,0.218300910700155,0.0636938906329613,0.2575291585670647,0.1196270914366858
1,5.0,1e-05,0.0001,0.046242051995722,0.5077678458396415,0.8672240520226332,0.2391056750662098,0.0581413651398669,0.2713777422938073,0.1089766039049383
1,5.0,1e-05,0.001,0.0511682187960321,0.502934110671605,0.8760070939954395,0.1349821382013786,0.0519977381826056,0.1730552277145237,0.0981684274483193
1,10.0,0.1,1e-05,0.025689523204532,0.5000009148168307,0.0,1.6466702954400955e-05,0.0513797598199083,0.0513945778950291,0.097737776174632
1,10.0,0.1,0.0001,0.025689523204532,0.5000009148168307,0.0,1.6466702954400955e-05,0.0513797598199083,0.0513945778950291,0.097737776174632
1,10.0,0.1,0.001,0.025689523204532,0.5000009148168307,0.0,1.6466702954400955e-05,0.0513797598199083,0.0513945778950291,0.097737776174632
1,10.0,0.01,1e-05,0.025689523204532,0.5000009148168307,0.0,4.208157421680244e-05,0.0513810083365588,0.0514188767009164,0.0977400351141043
1,10.0,0.01,0.0001,0.025689523204532,0.5000009148168307,0.0,0.0001161817375116,0.0513846204585516,0.0514891696750902,0.0977465704912836
1,10.0,0.01,0.001,0.025689523204532,0.5000009148168307,0.9998817667426736,0.0022943606116465,0.0514852518470523,0.0535493612885309,0.0979280568398937
1,10.0,0.001,1e-05,0.025689523204532,0.5000009148168307,0.0,0.0001244150889888,0.0513850218367899,0.051496980005554,0.097747296698253
1,10.0,0.001,0.0001,0.025689523204532,0.5000009148168307,0.9999662190693354,0.0027728098141549,0.051512807505871,0.0540075673424048,0.0979783068485352
1,10.0,0.001,0.001,0.0270159770049979,0.4662868337141592,0.992399290600456,0.162816355095301,0.0603300362565497,0.2054394612607609,0.1137452594042385
1,10.0,0.0001,1e-05,0.025689523204532,0.5000009148168307,0.9999324381386708,0.0036793932934778,0.0515556120645061,0.0548658358789225,0.0980555677478822
1,10.0,0.0001,0.0001,0.0271211481421607,0.4646022445817047,0.9913689722151844,0.1711366141714275,0.0608393790224693,0.213279297417384,0.1146432122131917
1,10.0,0.0001,0.001,0.039778205622757,0.5115807479386888,0.8676294231906089,0.30335600554379,0.0631925991536266,0.3323477853374063,0.117805030472947
1,10.0,1e-05,1e-05,0.0300738856144112,0.5529268904985031,0.9946795034203192,0.1422393801201154,0.0590955935700301,0.1860368647597889,0.1115630381367892
1,10.0,1e-05,0.0001,0.040150762422658,0.5033758336597199,0.8574106916645554,0.3045233118198908,0.0625931721247498,0.3329300888642044,0.1166691948094929
1,10.0,1e-05,0.001,0.0510343750004866,0.5029515297467034,0.8737437716409087,0.1386112165691624,0.0520775132458898,0.1763815606775895,0.0982962988298693
1,15.0,0.1,1e-05,0.025689523204532,0.5000009148168307,0.0,1.6466702954400955e-05,0.0513797598199083,0.0513945778950291,0.097737776174632
1,15.0,0.1,0.0001,0.025689523204532,0.5000009148168307,0.0,1.829633661600106e-05,0.0513798489976568,0.0513963135240211,0.0977379375239887
1,15.0,0.1,0.001,0.025689523204532,0.5000009148168307,0.9999662190693354,8.141869794120472e-05,0.0513812792422339,0.0514544570952513,0.0977403638993127
1,15.0,0.01,1e-05,0.025689523204532,0.5000009148168307,0.0,3.293340590880191e-05,0.0513805624307896,0.0514101985559566,0.0977392283380204
1,15.0,0.01,0.0001,0.025689523204532,0.5000009148168307,0.0,0.000105203935542,0.0513840852973212,0.0514787559011385,0.0977456022321097
1,15.0,0.01,0.001,0.025689523204532,0.5000009148168307,0.0,0.001015446682188,0.0514284969727504,0.052342231324632,0.0978259522560444
1,15.0,0.001,1e-05,0.025689523204532,0.5000009148168307,0.0,0.0001088632028652,0.0513842636831594,0.0514822271591224,0.0977459249830362
1,15.0,0.001,0.0001,0.025689523204532,0.5000009148168307,0.0,0.0013667363452152,0.0514456572931094,0.0526754720910858,0.0978569970521416
1,15.0,0.001,0.001,0.0264520384688473,0.488463853155886,0.9930917996790812,0.1466405638930945,0.0592931134632761,0.1901303457372952,0.1119048819922708
1,15.0,0.0001,1e-05,0.025689523204532,0.5000009148168307,0.0,0.00150944777082,0.0514526319448669,0.0528108511524576,0.0978696146296105
1,15.0,0.0001,0.0001,0.0266694870854435,0.4762252749432984,0.9963178785575544,0.1204438691263041,0.0578052865275179,0.1654453623993335,0.109270799371647
1,15.0,0.0001,0.001,0.0363963547332396,0.4709928087281103,0.872071615573009,0.3286973465737822,0.0657349619704574,0.3566153499028048,0.1222546223451927
1,15.0,1e-05,1e-05,0.0266690729477834,0.4759163635963143,0.9962672071615571,0.1213751526600586,0.0578602384488465,0.1663261941127464,0.109368669614241
1,15.0,1e-05,0.0001,0.041944436946581,0.4868844580158163,0.9004307068659742,0.2970117508221916,0.0648731924401009,0.3280147875590113,0.1210267866264379
1,15.0,1e-05,0.001,0.0502578420151643,0.5028449887848466,0.877983278439321,0.1417069567245898,0.052495773555485,0.1795360663704526,0.0990681332839082
1,20.0,0.1,1e-05,,,0.0,0.0,0.0,0.0,0.0
1,20.0,0.1,0.0001,,,0.0,0.0,0.0,0.0,0.0
1,20.0,0.1,0.001,,,0.0,0.0,0.0,0.0,0.0
1,20.0,0.01,1e-05,0.025689523204532,0.5000009148168307,0.0,2.1955603939201277e-05,0.0513800273540826,0.051399784782005,0.0977382602243002
1,20.0,0.01,0.0001,0.025689523204532,0.5000009148168307,0.0,9.14816830800053e-05,0.0513834163614587,0.0514657386836989,0.0977443919351177
1,20.0,0.01,0.001,0.025689523204532,0.5000009148168307,0.9999662190693354,0.0005708457024192,0.0514051475478729,0.051918737850597,0.0977835475956293
1,20.0,0.001,1e-05,0.025689523204532,0.5000009148168307,0.0,0.0001042891187112,0.0513840407010551,0.0514778880866426,0.097745521544711
1,20.0,0.001,0.0001,0.025689523204532,0.5000009148168307,0.0,0.0009020093951688,0.0514229580642975,0.0522346223271313,0.0978159315808908
1,20.0,0.001,0.001,0.0273233748920468,0.5227783802227621,0.99905413394139,0.0564295613910704,0.0542362779438463,0.1048606289919466,0.1028870614941054
1,20.0,0.0001,1e-05,0.025689523204532,0.5000009148168307,0.0,0.0009340279842468,0.0514245213450198,0.0522649958344904,0.0978187597893109
1,20.0,0.0001,0.0001,0.027924282978443,0.5315878995642666,0.9984460771894266,0.0762179642581064,0.0553019749970296,0.1236010830324909,0.1047993206384438
1,20.0,0.0001,0.001,0.0384612895487894,0.565065206934219,0.9026602482898404,0.3299689419685943,0.0680042195649878,0.3593932241044154,0.1264797625753194
1,20.0,1e-05,1e-05,0.0268602029946396,0.5123249993693877,0.9989190102187316,0.0620099440589508,0.0545343724872564,0.1101473549014162,0.1034225572429978
1,20.0,1e-05,0.0001,0.0353391653405203,0.5311109254179477,0.9046871041297188,0.3233438384799403,0.0675243468120646,0.3532126492640933,0.1256689698860903
1,20.0,1e-05,0.001,0.0490493798198847,0.5025819840682241,0.8847225741069167,0.1478124442533493,0.0532360895561524,0.1856741183004721,0.1004290956779826
3,0.01,0.1,1e-05,0.4287433662601186,0.5161733975280723,0.7934802803817245,0.239017852650453,0.0534558310641895,0.2675055540127742,0.1001637484755187
3,0.01,0.1,0.0001,0.428743065791282,0.5161587934635721,0.7933958280550629,0.2447949209369554,0.053837310988322,0.272981463482366,0.1008324532254879
3,0.01,0.1,0.001,0.4287416707862561,0.5191177955200608,0.73716746896377,0.7062925675706582,0.1196709624348779,0.7078788878089419,0.2059140609334639
3,0.01,0.01,1e-05,0.428723114248242,0.5157803225536525,0.7932775947977366,0.2486453849777928,0.0540906593817914,0.276628019994446,0.1012757038365995
3,0.01,0.01,0.0001,0.4287228584698255,0.5338072901833595,0.7790220420572587,0.5511204219135224,0.0859204283167442,0.5628297695084699,0.1547707733505144
3,0.01,0.01,0.001,0.4192813468367364,0.7008823275294085,0.6962925428595558,0.7754289347415414,0.1437849225338849,0.7713629894473757,0.2383503271072617
3,0.01,0.001,1e-05,0.092440882498941,0.6806679119632986,0.6099991554767333,0.8347090653773848,0.1665844084558365,0.8231637045265204,0.2617010021666509
3,0.01,0.001,0.0001,0.092440882498941,0.6806679119632986,0.6099991554767333,0.8347090653773848,0.1665844084558365,0.8231637045265204,0.2617010021666509
3,0.01,0.001,0.001,0.0519086187273825,0.5021035339926958,0.9989527911493962,0.001148095122654,0.0513838799725109,0.0524142599277978,0.0977402231682487
3,0.01,0.0001,1e-05,0.3934093965130938,0.7738082486743693,0.4474790980491512,0.9728015808034836,0.471204467842914,0.9458110594279366,0.4590354243734243
3,0.01,0.0001,0.0001,0.0519183704743878,0.5019488001078073,0.9990034625453932,0.0010767394098516,0.0513828704073725,0.0523491738405998,0.0977386392836752
3,0.01,0.0001,0.001,0.0519183704743878,0.5019488001078073,0.9990034625453932,0.0010767394098516,0.0513828704073725,0.0523491738405998,0.0977386392836752
3,0.01,1e-05,1e-05,0.051923641506191,0.501988119724776,0.9990034625453932,0.0010758245930208,0.0513828257687312,0.0523483060261038,0.0977385585272951
3,0.01,1e-05,0.0001,0.051923641506191,0.501988119724776,0.9990034625453932,0.0010758245930208,0.0513828257687312,0.0523483060261038,0.0977385585272951
3,0.01,1e-05,0.001,0.051923641506191,0.501988119724776,0.9990034625453932,0.0010758245930208,0.0513828257687312,0.0523483060261038,0.0977385585272951
3,0.1,0.1,1e-05,0.4287274717936845,0.5159013381953502,0.7934802803817245,0.2390050452148218,0.0534549795012249,0.2674934046098306,0.10016225355476
3,0.1,0.1,0.0001,0.4287274761563593,0.5159014274674429,0.7934802803817245,0.2390050452148218,0.0534549795012249,0.2674934046098306,0.10016225355476
3,0.1,0.1,0.001,0.4287282643147586,0.5197472702501412,0.7788531374039355,0.5038344547462984,0.0783580694605405,0.5179646278811442,0.1423906448061783
3,0.1,0.01,1e-05,0.4287189219093117,0.5157233201709068,0.7934802803817245,0.2390050452148218,0.0534549795012249,0.2674934046098306,0.10016225355476
3,0.1,0.01,0.0001,0.4287189233783012,0.5421558741626193,0.7887509500886749,0.4262680504795927,0.0692999808563588,0.4448920438767009,0.1274060169863776
3,0.1,0.01,0.001,0.4337492389617285,0.6100231607231079,0.3767756101680601,0.878599232468679,0.1439049880009289,0.8528160580394335,0.2082654504544457
3,0.1,0.001,1e-05,0.0896089533229795,0.676859842972676,0.4509923148382738,0.8797628794774566,0.16885046858993,0.8577330949736185,0.2457083174211715
3,0.1,0.001,0.0001,0.0896089533229795,0.676859842972676,0.4509923148382738,0.8797628794774566,0.16885046858993,0.8577330949736185,0.2457083174211715
3,0.1,0.001,0.001,0.050794222867434,0.5027376214670385,0.9175069673169496,0.0926855820293381,0.0519261652582877,0.1350640447098028,0.0982896433175762
3,0.1,0.0001,1e-05,0.4006066513277281,0.7729495923955038,0.4459927370999071,0.9717998563737577,0.4613758277856406,0.9447844348792004,0.4535538836785873
3,0.1,0.0001,0.0001,0.0510578416271684,0.5023654191113466,0.9608141204290178,0.0446046390361489,0.0516553128195255,0.0916785267981116,0.0980398070743429
3,0.1,0.0001,0.001,0.0518786371546095,0.5019260383046353,0.9989865720800608,0.0010922912959752,0.0513828051562638,0.0523630588725354,0.0977384403988858
3,0.1,1e-05,1e-05,0.0510765156544235,0.5023661961455295,0.9614052867156492,0.0438416817992617,0.0516463405228692,0.0909851430158289,0.0980267214091599
3,0.1,1e-05,0.0001,0.0519186908217776,0.5019809856909382,0.9990034625453932,0.00107490977619,0.0513827811301675,0.0523474382116078,0.0977384777710484
3,0.1,1e-05,0.001,0.0519186908217776,0.5019809856909382,0.9990034625453932,0.00107490977619,0.0513827811301675,0.0523474382116078,0.0977384777710484
3,0.5,0.1,1e-05,0.4287674542983163,0.5166215781758247,0.7934802803817245,0.2390050452148218,0.0534549795012249,0.2674934046098306,0.10016225355476
3,0.5,0.1,0.0001,0.428767466373993,0.5166217648012393,0.792078371759142,0.29707853245084,0.0575208918774048,0.3225111080255484,0.1072530458309795
3,0.5,0.1,0.001,0.428767452191929,0.5466414225507872,0.7895616924246263,0.4029658361654538,0.0668398694259,0.4228287281310747,0.1232463899559438
3,0.5,0.01,1e-05,0.4287560251658484,0.5163761295752678,0.7895616924246263,0.4029658361654538,0.0668398694259,0.4228287281310747,0.1232463899559438
3,0.5,0.01,0.0001,0.4287560252078863,0.5799349445714542,0.7895616924246263,0.4029658361654538,0.0668398694259,0.4228287281310747,0.1232463899559438
3,0.5,0.01,0.001,0.4322108435357644,0.6114451112356407,0.779038932522591,0.5503656980281123,0.0857902813299232,0.5621146903637878,0.1545599249367491
3,0.5,0.001,1e-05,0.4356084007508823,0.6623735107477222,0.6862596064521578,0.7089373030285011,0.1132401510611909,0.7077721466259372,0.194401913875598
3,0.5,0.001,0.0001,0.4356084007508823,0.6623735107477222,0.6862596064521578,0.7089373030285011,0.1132401510611909,0.7077721466259372,0.194401913875598
3,0.5,0.001,0.001,0.0444792901732015,0.4997286165856539,0.8746727472341863,0.2811652936790731,0.0618288492443472,0.3116590877534018,0.1154936833642037
3,0.5,0.0001,1e-05,0.4221991987087168,0.8046689748644141,0.456076344903302,0.9693856547572762,0.4465576264739445,0.9430123576784226,0.4512667959088174
3,0.5,0.0001,0.0001,0.0442738261419981,0.4956507789818865,0.8804492863778397,0.2711590271837821,0.0614101225916963,0.3024637253540683,0.1148122492536113
3,0.5,0.0001,0.001,0.0517221031735286,0.5020058085012568,0.9826366016383752,0.0185469964276402,0.0514377313181576,0.0680809150236045,0.097758151203598
3,0.5,1e-05,1e-05,0.0460939700195705,0.5057389712684175,0.8741998142048814,0.2518545624202394,0.0595204964315532,0.2838300124965287,0.1114526616356453
3,0.5,1e-05,0.0001,0.0519011459971331,0.5019285681930722,0.9990034625453932,0.0010721653256976,0.0513826472149416,0.0523448347681199,0.0977382355031091
3,0.5,1e-05,0.001,0.0519011459971331,0.5019285681930722,0.9990034625453932,0.0010721653256976,0.0513826472149416,0.0523448347681199,0.0977382355031091
3,1.0,0.1,1e-05,0.0286827250918726,0.5054637646289509,0.9979224727641246,0.0180877583785786,0.0521729915888469,0.0684306442654818,0.0991616525263714
3,1.0,0.1,0.0001,0.0284146138782509,0.5055387916459367,0.9979224727641246,0.018181984512151,0.052177737428046,0.068520029158567,0.0991702244263034
3,1.0,0.1,0.001,0.0280948597254488,0.5092399251314554,0.9967401401908622,0.0603285107239403,0.0543298032280071,0.1084403637878367,0.1030429916202921
3,1.0,0.01,1e-05,0.0283472144273963,0.5055630010322074,0.9979224727641246,0.0182615735764306,0.052181746722191,0.0685955290197167,0.0991774659235882
3,1.0,0.01,0.0001,0.0268608530178553,0.5108397344156714,0.9965036736762096,0.0662610978716786,0.0546438673609451,0.1140559913912802,0.10360641573747
3,1.0,0.01,0.001,0.0287426121980213,0.4603323801186866,0.9722489654589984,0.2480297132506644,0.0654446809284726,0.2852393432379894,0.122634504989044
3,1.0,0.001,1e-05,0.0269132949948086,0.5157700687711447,0.995878726458914,0.0824240816382539,0.0555200348030136,0.1293564287697861,0.1051765012281681
3,1.0,0.001,0.0001,0.0299876501588887,0.527409995794195,0.9568786420065872,0.2849718465120321,0.0675828501896786,0.3194937170230491,0.1262489344988384
3,1.0,0.001,0.001,0.0426600066855384,0.4972077268918519,0.8838273794443037,0.3177241186883356,0.0655617547451364,0.346809913912802,0.1220685423951813
3,1.0,0.0001,1e-05,0.0328386325124499,0.5684944140255616,0.9527742589308336,0.2910992896447308,0.0678548186676835,0.325095459594557,0.1266872088792666
3,1.0,0.0001,0.0001,0.0425138833626485,0.4976299098297437,0.8918841314078203,0.3072192770202586,0.065182639524104,0.3372587475701194,0.1214865328115329
3,1.0,0.0001,0.001,0.0511691513007421,0.501762607293761,0.9755932775947976,0.0280345617798676,0.0515608401846049,0.0767191405165231,0.0979452025758095
3,1.0,1e-05,1e-05,0.0425878964186699,0.5015281782687958,0.8773414407566928,0.3095136376319051,0.0643875724535281,0.3386880380449875,0.1199705749547595
3,1.0,1e-05,0.0001,0.0514861481999889,0.501947953510152,0.975981758297441,0.0264638212813839,0.0515013770421669,0.0752490627603443,0.0978398628484348
3,1.0,1e-05,0.001,0.0518768602988676,0.5019225277365738,0.9989190102187316,0.0011700507265932,0.0513833030547091,0.0524333518467092,0.0977390177675754
3,5.0,0.1,1e-05,0.0256899022043719,0.4999995425915846,0.0,1.829633661600106e-05,0.0513798489976568,0.0513963135240211,0.0977379375239887
3,5.0,0.1,0.0001,0.0256899022043719,0.4999995425915846,0.0,4.2996391047602495e-05,0.0513810529275614,0.0514197445154123,0.0977401157924452
